Date	State	Category	Dollars
2022-07-10	Colorado	Other	"$11,744,165"
2022-07-17	Colorado	Other	"$10,927,855"
2022-07-24	Colorado	Other	"$10,764,538"
2022-07-31	Colorado	Other	"$10,473,733"
2022-08-07	Colorado	Other	"$11,484,275"
2022-08-14	Colorado	Other	"$11,591,011"
2022-08-21	Colorado	Other	"$11,274,662"
2022-08-28	Colorado	Other	"$10,666,314"
2022-09-04	Colorado	Other	"$11,316,277"
2022-09-11	Colorado	Other	"$11,589,572"
2022-09-18	Colorado	Other	"$11,361,288"
2022-09-25	Colorado	Other	"$10,835,573"
2022-10-02	Colorado	Other	"$10,693,450"
2022-10-09	Colorado	Other	"$11,774,525"
2022-10-16	Colorado	Other	"$11,395,205"
2022-10-23	Colorado	Other	"$10,754,432"
2022-10-30	Colorado	Other	"$10,602,333"
2022-11-06	Colorado	Other	"$11,507,175"
2022-11-13	Colorado	Other	"$11,902,166"
2022-11-20	Colorado	Other	"$11,867,388"
2022-11-27	Colorado	Other	"$11,597,096"
2022-12-04	Colorado	Other	"$10,864,578"
2022-12-11	Colorado	Other	"$12,190,479"
2022-12-18	Colorado	Other	"$12,776,053"
2022-12-25	Colorado	Other	"$15,335,899"
2022-01-02	Connecticut	Other	"$6,932,155"
2022-01-09	Connecticut	Other	"$7,333,950"
2022-01-16	Connecticut	Other	"$6,342,627"
2022-01-23	Connecticut	Other	"$6,218,648"
2022-01-30	Connecticut	Other	"$6,915,040"
2022-02-06	Connecticut	Other	"$6,417,302"
2022-02-13	Connecticut	Other	"$6,665,496"
2022-02-20	Connecticut	Other	"$6,245,549"
2022-02-27	Connecticut	Other	"$6,347,413"
2022-03-06	Connecticut	Other	"$6,529,455"
2022-03-13	Connecticut	Other	"$6,558,961"
2022-03-20	Connecticut	Other	"$5,955,257"
2022-03-27	Connecticut	Other	"$5,969,047"
2022-04-03	Connecticut	Other	"$5,998,089"
2022-04-10	Connecticut	Other	"$6,669,022"
2022-04-17	Connecticut	Other	"$6,580,965"
2022-04-24	Connecticut	Other	"$5,836,087"
2022-05-01	Connecticut	Other	"$5,851,017"
2022-05-08	Connecticut	Other	"$6,816,415"
2022-05-15	Connecticut	Other	"$6,621,950"
2022-05-22	Connecticut	Other	"$6,808,922"
2022-05-29	Connecticut	Other	"$6,766,821"
2022-06-05	Connecticut	Other	"$7,037,385"
2022-06-12	Connecticut	Other	"$6,494,129"
2022-06-19	Connecticut	Other	"$6,389,382"
2022-06-26	Connecticut	Other	"$6,469,593"
2022-07-03	Connecticut	Other	"$6,824,935"
2022-07-10	Connecticut	Other	"$7,477,522"
2022-07-17	Connecticut	Other	"$6,248,265"
2022-07-24	Connecticut	Other	"$6,356,434"
2022-07-31	Connecticut	Other	"$5,964,217"
2022-08-07	Connecticut	Other	"$6,834,692"
2022-08-14	Connecticut	Other	"$6,093,800"
2022-08-21	Connecticut	Other	"$6,128,967"
2022-08-28	Connecticut	Other	"$6,096,066"
2022-09-04	Connecticut	Other	"$6,712,218"
2022-09-11	Connecticut	Other	"$6,899,519"
2022-09-18	Connecticut	Other	"$6,220,524"
2022-09-25	Connecticut	Other	"$6,135,024"
2022-10-02	Connecticut	Other	"$5,881,417"
2022-10-09	Connecticut	Other	"$7,113,614"
2022-10-16	Connecticut	Other	"$5,990,161"
2022-10-23	Connecticut	Other	"$6,478,737"
2022-10-30	Connecticut	Other	"$6,025,830"
2022-11-06	Connecticut	Other	"$7,220,412"
2022-11-13	Connecticut	Other	"$6,672,825"
2022-11-20	Connecticut	Other	"$7,306,201"
2022-11-27	Connecticut	Other	"$7,567,316"
2022-12-04	Connecticut	Other	"$6,255,433"
2022-12-11	Connecticut	Other	"$7,657,642"
2022-12-18	Connecticut	Other	"$7,983,563"
2022-12-25	Connecticut	Other	"$10,013,244"
2022-01-02	Florida	Other	"$47,552,983"
2022-01-09	Florida	Other	"$45,694,242"
2022-01-16	Florida	Other	"$48,034,681"
2022-01-23	Florida	Other	"$46,573,602"
2022-01-30	Florida	Other	"$46,166,693"
2022-02-06	Florida	Other	"$45,555,317"
2022-02-13	Florida	Other	"$48,716,586"
2022-02-20	Florida	Other	"$46,088,061"
2022-02-27	Florida	Other	"$45,705,767"
2022-03-06	Florida	Other	"$48,013,948"
2022-03-13	Florida	Other	"$46,217,210"
2022-03-20	Florida	Other	"$44,975,289"
2022-03-27	Florida	Other	"$45,172,430"
2022-04-03	Florida	Other	"$45,620,118"
2022-04-10	Florida	Other	"$46,862,390"
2022-04-17	Florida	Other	"$47,799,098"
2022-04-24	Florida	Other	"$44,410,505"
2022-05-01	Florida	Other	"$44,225,564"
2022-05-08	Florida	Other	"$46,376,501"
2022-05-15	Florida	Other	"$49,338,630"
2022-05-22	Florida	Other	"$46,596,147"
2022-05-29	Florida	Other	"$45,230,197"
2022-06-05	Florida	Other	"$46,489,901"
2022-06-12	Florida	Other	"$45,387,949"
2022-06-19	Florida	Other	"$46,487,187"
2022-06-26	Florida	Other	"$45,110,134"
2022-07-03	Florida	Other	"$47,846,747"
2022-07-10	Florida	Other	"$45,549,744"
2022-07-17	Florida	Other	"$44,988,932"
2022-07-24	Florida	Other	"$44,806,764"
2022-07-31	Florida	Other	"$43,904,285"
2022-08-07	Florida	Other	"$44,914,332"
2022-08-14	Florida	Other	"$46,380,501"
2022-08-21	Florida	Other	"$45,600,453"
2022-08-28	Florida	Other	"$45,341,512"
2022-09-04	Florida	Other	"$46,158,531"
2022-09-11	Florida	Other	"$45,796,857"
2022-09-18	Florida	Other	"$44,275,365"
2022-09-25	Florida	Other	"$49,556,471"
2022-10-02	Florida	Other	"$45,379,596"
2022-10-09	Florida	Other	"$47,538,848"
2022-10-16	Florida	Other	"$49,628,193"
2022-10-23	Florida	Other	"$48,469,448"
2022-10-30	Florida	Other	"$47,501,728"
2022-11-06	Florida	Other	"$50,523,383"
2022-11-13	Florida	Other	"$49,233,286"
2022-11-20	Florida	Other	"$52,817,967"
2022-11-27	Florida	Other	"$42,969,774"
2022-12-04	Florida	Other	"$45,216,456"
2022-12-11	Florida	Other	"$47,350,523"
2022-12-18	Florida	Other	"$49,618,030"
2022-12-25	Florida	Other	"$55,485,916"
2022-01-02	Georgia	Other	"$26,512,169"
2022-01-09	Georgia	Other	"$25,231,680"
2022-01-16	Georgia	Other	"$31,150,105"
2022-01-23	Georgia	Other	"$26,646,664"
2022-01-30	Georgia	Other	"$27,039,596"
2022-02-06	Georgia	Other	"$26,044,128"
2022-02-13	Georgia	Other	"$26,347,845"
2022-02-20	Georgia	Other	"$24,858,895"
2022-02-27	Georgia	Other	"$24,408,086"
2022-03-06	Georgia	Other	"$24,867,144"
2022-03-13	Georgia	Other	"$24,899,153"
2022-03-20	Georgia	Other	"$23,692,793"
2022-03-27	Georgia	Other	"$23,776,166"
2022-04-03	Georgia	Other	"$23,687,639"
2022-04-10	Georgia	Other	"$23,791,956"
2022-04-17	Georgia	Other	"$25,139,172"
2022-04-24	Georgia	Other	"$23,506,934"
2022-05-01	Georgia	Other	"$24,168,335"
2022-05-08	Georgia	Other	"$24,828,217"
2022-05-15	Georgia	Other	"$26,157,291"
2022-05-22	Georgia	Other	"$25,064,388"
2022-05-29	Georgia	Other	"$24,299,059"
2022-06-05	Georgia	Other	"$24,822,397"
2022-06-12	Georgia	Other	"$24,346,769"
2022-06-19	Georgia	Other	"$25,023,263"
2022-06-26	Georgia	Other	"$23,433,355"
2022-07-03	Georgia	Other	"$23,268,405"
2022-07-10	Georgia	Other	"$23,302,513"
2022-07-17	Georgia	Other	"$23,509,681"
2022-07-24	Georgia	Other	"$23,532,101"
2022-07-31	Georgia	Other	"$22,122,866"
2022-08-07	Georgia	Other	"$23,010,236"
2022-08-14	Georgia	Other	"$24,301,866"
2022-08-21	Georgia	Other	"$24,472,983"
2022-08-28	Georgia	Other	"$22,969,666"
2022-09-04	Georgia	Other	"$22,807,058"
2022-09-11	Georgia	Other	"$23,717,343"
2022-09-18	Georgia	Other	"$23,497,176"
2022-09-25	Georgia	Other	"$23,747,282"
2022-10-02	Georgia	Other	"$23,897,544"
2022-10-09	Georgia	Other	"$23,145,686"
2022-10-16	Georgia	Other	"$23,982,709"
2022-10-23	Georgia	Other	"$24,516,951"
2022-10-30	Georgia	Other	"$23,574,242"
2022-11-06	Georgia	Other	"$23,282,989"
2022-11-13	Georgia	Other	"$24,114,511"
2022-11-20	Georgia	Other	"$25,756,681"
2022-11-27	Georgia	Other	"$25,495,488"
2022-12-04	Georgia	Other	"$21,665,802"
2022-12-11	Georgia	Other	"$23,911,614"
2022-12-18	Georgia	Other	"$25,959,165"
2022-12-25	Georgia	Other	"$36,435,745"
2022-01-02	Illinois	Other	"$23,066,533"
2022-01-09	Illinois	Other	"$20,457,401"
2022-01-16	Illinois	Other	"$21,346,913"
2022-01-23	Illinois	Other	"$19,104,435"
2022-01-30	Illinois	Other	"$20,254,272"
2022-02-06	Illinois	Other	"$20,882,410"
2022-02-13	Illinois	Other	"$22,552,998"
2022-02-20	Illinois	Other	"$19,124,572"
2022-02-27	Illinois	Other	"$19,704,282"
2022-03-06	Illinois	Other	"$22,106,613"
2022-03-13	Illinois	Other	"$22,052,371"
2022-03-20	Illinois	Other	"$19,218,894"
2022-03-27	Illinois	Other	"$19,315,108"
2022-04-03	Illinois	Other	"$19,883,962"
2022-04-10	Illinois	Other	"$21,314,286"
2022-04-17	Illinois	Other	"$22,160,931"
2022-04-24	Illinois	Other	"$17,788,744"
2022-05-01	Illinois	Other	"$19,990,938"
2022-05-08	Illinois	Other	"$21,510,237"
2022-05-15	Illinois	Other	"$22,695,803"
2022-05-22	Illinois	Other	"$20,502,030"
2022-05-29	Illinois	Other	"$21,218,843"
2022-06-05	Illinois	Other	"$19,999,433"
2022-06-12	Illinois	Other	"$21,584,604"
2022-06-19	Illinois	Other	"$20,499,564"
2022-06-26	Illinois	Other	"$19,277,662"
2022-07-03	Illinois	Other	"$21,104,250"
2022-07-10	Illinois	Other	"$21,501,300"
2022-07-17	Illinois	Other	"$19,732,656"
2022-07-24	Illinois	Other	"$18,846,741"
2022-07-31	Illinois	Other	"$19,754,501"
2022-08-07	Illinois	Other	"$19,989,218"
2022-08-14	Illinois	Other	"$21,429,422"
2022-08-21	Illinois	Other	"$22,311,883"
2022-08-28	Illinois	Other	"$19,639,184"
2022-09-04	Illinois	Other	"$19,936,393"
2022-09-11	Illinois	Other	"$21,184,919"
2022-09-18	Illinois	Other	"$19,211,051"
2022-09-25	Illinois	Other	"$18,700,829"
2022-10-02	Illinois	Other	"$19,810,443"
2022-10-09	Illinois	Other	"$21,879,159"
2022-10-16	Illinois	Other	"$21,175,912"
2022-10-23	Illinois	Other	"$19,938,058"
2022-10-30	Illinois	Other	"$20,820,633"
2022-11-06	Illinois	Other	"$20,892,801"
2022-11-13	Illinois	Other	"$22,315,259"
2022-11-20	Illinois	Other	"$22,267,051"
2022-11-27	Illinois	Other	"$21,729,011"
2022-12-04	Illinois	Other	"$20,113,607"
2022-12-11	Illinois	Other	"$23,052,655"
2022-12-18	Illinois	Other	"$23,297,681"
2022-12-25	Illinois	Other	"$27,476,675"
2022-01-02	Indiana	Other	"$13,723,249"
2022-01-09	Indiana	Other	"$12,749,721"
2022-01-16	Indiana	Other	"$13,880,764"
2022-01-23	Indiana	Other	"$13,543,250"
2022-01-30	Indiana	Other	"$13,098,350"
2022-02-06	Indiana	Other	"$14,185,572"
2022-02-13	Indiana	Other	"$14,264,087"
2022-02-20	Indiana	Other	"$13,696,526"
2022-02-27	Indiana	Other	"$13,494,200"
2022-03-06	Indiana	Other	"$13,515,420"
2022-03-13	Indiana	Other	"$13,910,913"
2022-03-20	Indiana	Other	"$13,322,130"
2022-03-27	Indiana	Other	"$13,280,890"
2022-04-03	Indiana	Other	"$12,836,727"
2022-04-10	Indiana	Other	"$13,264,400"
2022-04-17	Indiana	Other	"$14,570,616"
2022-04-24	Indiana	Other	"$12,607,830"
2022-05-01	Indiana	Other	"$13,120,206"
2022-05-08	Indiana	Other	"$13,596,720"
2022-05-15	Indiana	Other	"$14,181,286"
2022-05-22	Indiana	Other	"$14,202,515"
2022-05-29	Indiana	Other	"$13,961,947"
2022-06-05	Indiana	Other	"$12,884,766"
2022-06-12	Indiana	Other	"$13,309,301"
2022-06-19	Indiana	Other	"$13,580,495"
2022-06-26	Indiana	Other	"$13,045,150"
2022-07-03	Indiana	Other	"$13,496,995"
2022-07-10	Indiana	Other	"$13,286,189"
2022-07-17	Indiana	Other	"$13,045,589"
2022-07-24	Indiana	Other	"$14,457,403"
2022-07-31	Indiana	Other	"$13,399,735"
2022-08-07	Indiana	Other	"$14,094,737"
2022-08-14	Indiana	Other	"$13,466,051"
2022-08-21	Indiana	Other	"$13,888,342"
2022-08-28	Indiana	Other	"$13,205,194"
2022-09-04	Indiana	Other	"$13,307,720"
2022-09-11	Indiana	Other	"$13,206,902"
2022-09-18	Indiana	Other	"$13,148,484"
2022-09-25	Indiana	Other	"$13,094,560"
2022-10-02	Indiana	Other	"$12,632,288"
2022-10-09	Indiana	Other	"$13,124,980"
2022-10-16	Indiana	Other	"$13,257,503"
2022-10-23	Indiana	Other	"$13,275,268"
2022-10-30	Indiana	Other	"$12,936,167"
2022-11-06	Indiana	Other	"$13,348,900"
2022-11-13	Indiana	Other	"$13,821,513"
2022-11-20	Indiana	Other	"$14,416,546"
2022-11-27	Indiana	Other	"$13,865,525"
2022-12-04	Indiana	Other	"$12,503,350"
2022-12-11	Indiana	Other	"$14,074,465"
2022-12-18	Indiana	Other	"$14,760,756"
2022-12-25	Indiana	Other	"$18,714,734"
2022-01-02	Iowa	Other	"$6,205,699"
2022-01-09	Iowa	Other	"$6,228,521"
2022-01-16	Iowa	Other	"$6,169,175"
2022-01-23	Iowa	Other	"$5,312,496"
2022-01-30	Iowa	Other	"$5,479,719"
2022-02-06	Iowa	Other	"$6,244,855"
2022-02-13	Iowa	Other	"$6,515,983"
2022-02-20	Iowa	Other	"$5,548,987"
2022-02-27	Iowa	Other	"$5,576,238"
2022-03-06	Iowa	Other	"$6,189,680"
2022-03-13	Iowa	Other	"$6,237,220"
2022-03-20	Iowa	Other	"$5,560,929"
2022-03-27	Iowa	Other	"$5,338,627"
2022-04-03	Iowa	Other	"$5,887,123"
2022-04-10	Iowa	Other	"$5,875,275"
2022-04-17	Iowa	Other	"$5,811,127"
2022-04-24	Iowa	Other	"$4,886,538"
2022-05-01	Iowa	Other	"$5,359,924"
2022-05-08	Iowa	Other	"$5,916,869"
2022-05-15	Iowa	Other	"$5,713,040"
2022-05-22	Iowa	Other	"$5,535,861"
2022-05-29	Iowa	Other	"$5,489,094"
2022-06-05	Iowa	Other	"$5,778,683"
2022-06-12	Iowa	Other	"$5,886,980"
2022-06-19	Iowa	Other	"$5,335,292"
2022-06-26	Iowa	Other	"$5,185,114"
2022-07-03	Iowa	Other	"$5,761,334"
2022-07-10	Iowa	Other	"$5,849,114"
2022-07-17	Iowa	Other	"$5,330,809"
2022-07-24	Iowa	Other	"$5,255,875"
2022-07-31	Iowa	Other	"$5,431,915"
2022-08-07	Iowa	Other	"$5,942,376"
2022-08-14	Iowa	Other	"$5,799,304"
2022-08-21	Iowa	Other	"$5,422,188"
2022-08-28	Iowa	Other	"$5,318,941"
2022-09-04	Iowa	Other	"$6,145,314"
2022-09-11	Iowa	Other	"$6,113,789"
2022-09-18	Iowa	Other	"$5,532,551"
2022-09-25	Iowa	Other	"$5,345,519"
2022-10-02	Iowa	Other	"$5,722,561"
2022-10-09	Iowa	Other	"$6,286,510"
2022-10-16	Iowa	Other	"$5,926,671"
2022-10-23	Iowa	Other	"$5,672,964"
2022-10-30	Iowa	Other	"$5,355,652"
2022-11-06	Iowa	Other	"$6,060,761"
2022-11-13	Iowa	Other	"$6,162,965"
2022-11-20	Iowa	Other	"$6,169,941"
2022-11-27	Iowa	Other	"$5,623,917"
2022-12-04	Iowa	Other	"$5,866,677"
2022-12-11	Iowa	Other	"$6,372,228"
2022-12-18	Iowa	Other	"$6,508,649"
2022-12-25	Iowa	Other	"$7,139,340"
2022-01-02	Kansas	Other	"$5,735,786"
2022-01-09	Kansas	Other	"$5,198,906"
2022-01-16	Kansas	Other	"$5,797,225"
2022-01-23	Kansas	Other	"$5,113,870"
2022-01-30	Kansas	Other	"$5,416,267"
2022-02-06	Kansas	Other	"$5,720,846"
2022-02-13	Kansas	Other	"$5,807,550"
2022-02-20	Kansas	Other	"$5,483,174"
2022-02-27	Kansas	Other	"$5,393,491"
2022-03-06	Kansas	Other	"$5,792,321"
2022-03-13	Kansas	Other	"$5,859,048"
2022-03-20	Kansas	Other	"$5,282,493"
2022-03-27	Kansas	Other	"$5,288,245"
2022-04-03	Kansas	Other	"$5,380,536"
2022-04-10	Kansas	Other	"$5,586,242"
2022-04-17	Kansas	Other	"$5,689,628"
2022-04-24	Kansas	Other	"$4,793,055"
2022-05-01	Kansas	Other	"$5,288,118"
2022-05-08	Kansas	Other	"$5,645,972"
2022-05-15	Kansas	Other	"$5,662,677"
2022-05-22	Kansas	Other	"$5,465,017"
2022-05-29	Kansas	Other	"$5,677,708"
2022-06-05	Kansas	Other	"$5,487,478"
2022-06-12	Kansas	Other	"$5,512,647"
2022-06-19	Kansas	Other	"$5,394,456"
2022-06-26	Kansas	Other	"$5,108,741"
2022-07-03	Kansas	Other	"$5,660,540"
2022-07-10	Kansas	Other	"$5,655,175"
2022-07-17	Kansas	Other	"$5,259,788"
2022-07-24	Kansas	Other	"$5,153,872"
2022-07-31	Kansas	Other	"$5,308,559"
2022-08-07	Kansas	Other	"$5,517,343"
2022-08-14	Kansas	Other	"$5,502,925"
2022-08-21	Kansas	Other	"$5,338,666"
2022-08-28	Kansas	Other	"$5,319,106"
2022-09-04	Kansas	Other	"$5,607,524"
2022-09-11	Kansas	Other	"$5,723,909"
2022-09-18	Kansas	Other	"$5,260,266"
2022-09-25	Kansas	Other	"$5,186,044"
2022-10-02	Kansas	Other	"$5,304,795"
2022-10-09	Kansas	Other	"$5,734,197"
2022-10-16	Kansas	Other	"$5,478,204"
2022-10-23	Kansas	Other	"$5,336,011"
2022-10-30	Kansas	Other	"$5,274,691"
2022-11-06	Kansas	Other	"$5,501,400"
2022-11-13	Kansas	Other	"$5,761,007"
2022-11-20	Kansas	Other	"$5,568,356"
2022-11-27	Kansas	Other	"$5,518,284"
2022-12-04	Kansas	Other	"$5,195,267"
2022-12-11	Kansas	Other	"$5,833,116"
2022-12-18	Kansas	Other	"$6,134,129"
2022-12-25	Kansas	Other	"$7,553,456"
2022-01-02	Kentucky	Other	"$8,919,597"
2022-01-09	Kentucky	Other	"$9,338,114"
2022-01-16	Kentucky	Other	"$10,734,391"
2022-01-23	Kentucky	Other	"$8,834,600"
2022-01-30	Kentucky	Other	"$8,721,296"
2022-02-06	Kentucky	Other	"$9,838,423"
2022-02-13	Kentucky	Other	"$9,669,148"
2022-02-20	Kentucky	Other	"$9,191,366"
2022-02-27	Kentucky	Other	"$8,688,707"
2022-03-06	Kentucky	Other	"$8,969,033"
2022-03-13	Kentucky	Other	"$9,792,701"
2022-03-20	Kentucky	Other	"$8,954,590"
2022-03-27	Kentucky	Other	"$8,836,544"
2022-04-03	Kentucky	Other	"$8,700,922"
2022-04-10	Kentucky	Other	"$9,089,560"
2022-04-17	Kentucky	Other	"$9,581,802"
2022-04-24	Kentucky	Other	"$8,388,107"
2022-05-01	Kentucky	Other	"$8,628,075"
2022-05-08	Kentucky	Other	"$9,236,746"
2022-05-15	Kentucky	Other	"$9,341,588"
2022-05-22	Kentucky	Other	"$9,407,370"
2022-05-29	Kentucky	Other	"$9,083,601"
2022-06-05	Kentucky	Other	"$9,086,019"
2022-06-12	Kentucky	Other	"$9,278,637"
2022-06-19	Kentucky	Other	"$9,372,589"
2022-06-26	Kentucky	Other	"$8,621,100"
2022-07-03	Kentucky	Other	"$9,286,485"
2022-07-10	Kentucky	Other	"$9,304,714"
2022-07-17	Kentucky	Other	"$8,961,281"
2022-07-24	Kentucky	Other	"$9,054,061"
2022-07-31	Kentucky	Other	"$8,753,566"
2022-08-07	Kentucky	Other	"$9,327,819"
2022-08-14	Kentucky	Other	"$9,226,890"
2022-08-21	Kentucky	Other	"$9,332,701"
2022-08-28	Kentucky	Other	"$8,711,615"
2022-09-04	Kentucky	Other	"$9,173,434"
2022-09-11	Kentucky	Other	"$9,399,211"
2022-09-18	Kentucky	Other	"$9,233,717"
2022-09-25	Kentucky	Other	"$10,682,762"
2022-10-02	Kentucky	Other	"$9,935,765"
2022-10-09	Kentucky	Other	"$9,707,810"
2022-10-16	Kentucky	Other	"$9,615,712"
2022-10-23	Kentucky	Other	"$9,410,201"
2022-10-30	Kentucky	Other	"$8,834,571"
2022-11-06	Kentucky	Other	"$9,273,016"
2022-11-13	Kentucky	Other	"$9,403,609"
2022-11-20	Kentucky	Other	"$9,869,064"
2022-11-27	Kentucky	Other	"$9,167,324"
2022-12-04	Kentucky	Other	"$8,700,429"
2022-12-11	Kentucky	Other	"$9,645,173"
2022-12-18	Kentucky	Other	"$10,401,056"
2022-12-25	Kentucky	Other	"$12,598,128"
2022-01-02	Louisiana	Other	"$10,834,417"
2022-01-09	Louisiana	Other	"$12,438,846"
2022-01-16	Louisiana	Other	"$12,609,551"
2022-01-23	Louisiana	Other	"$11,822,733"
2022-01-30	Louisiana	Other	"$10,595,627"
2022-02-06	Louisiana	Other	"$12,868,936"
2022-02-13	Louisiana	Other	"$13,086,313"
2022-02-20	Louisiana	Other	"$11,366,847"
2022-02-27	Louisiana	Other	"$11,363,575"
2022-03-06	Louisiana	Other	"$13,542,612"
2022-03-13	Louisiana	Other	"$13,420,944"
2022-03-20	Louisiana	Other	"$11,881,029"
2022-03-27	Louisiana	Other	"$11,179,319"
2022-04-03	Louisiana	Other	"$11,567,297"
2022-04-10	Louisiana	Other	"$13,012,037"
2022-04-17	Louisiana	Other	"$13,856,577"
2022-04-24	Louisiana	Other	"$10,746,232"
2022-05-01	Louisiana	Other	"$10,946,634"
2022-05-08	Louisiana	Other	"$12,703,617"
2022-05-15	Louisiana	Other	"$12,775,789"
2022-05-22	Louisiana	Other	"$11,471,030"
2022-05-29	Louisiana	Other	"$11,038,742"
2022-06-05	Louisiana	Other	"$12,051,304"
2022-06-12	Louisiana	Other	"$12,466,835"
2022-06-19	Louisiana	Other	"$11,475,045"
2022-06-26	Louisiana	Other	"$10,571,729"
2022-07-03	Louisiana	Other	"$11,160,212"
2022-07-10	Louisiana	Other	"$12,083,528"
2022-07-17	Louisiana	Other	"$11,858,411"
2022-07-24	Louisiana	Other	"$10,897,184"
2022-07-31	Louisiana	Other	"$10,452,799"
2022-08-07	Louisiana	Other	"$12,642,015"
2022-08-14	Louisiana	Other	"$12,491,624"
2022-08-21	Louisiana	Other	"$11,464,471"
2022-08-28	Louisiana	Other	"$10,514,117"
2022-09-04	Louisiana	Other	"$12,349,499"
2022-09-11	Louisiana	Other	"$13,933,159"
2022-09-18	Louisiana	Other	"$11,893,839"
2022-09-25	Louisiana	Other	"$11,248,921"
2022-10-02	Louisiana	Other	"$11,825,594"
2022-10-09	Louisiana	Other	"$14,243,994"
2022-10-16	Louisiana	Other	"$13,159,049"
2022-10-23	Louisiana	Other	"$13,065,464"
2022-10-30	Louisiana	Other	"$11,987,999"
2022-11-06	Louisiana	Other	"$13,195,419"
2022-11-13	Louisiana	Other	"$13,309,398"
2022-11-20	Louisiana	Other	"$13,241,214"
2022-11-27	Louisiana	Other	"$11,710,957"
2022-12-04	Louisiana	Other	"$11,220,200"
2022-12-11	Louisiana	Other	"$13,141,181"
2022-12-18	Louisiana	Other	"$12,788,317"
2022-12-25	Louisiana	Other	"$15,303,162"
2022-01-02	Maine	Other	"$2,719,801"
2022-01-09	Maine	Other	"$2,589,794"
2022-01-16	Maine	Other	"$2,898,761"
2022-01-23	Maine	Other	"$2,578,634"
2022-01-30	Maine	Other	"$2,804,935"
2022-02-06	Maine	Other	"$2,271,069"
2022-02-13	Maine	Other	"$2,828,398"
2022-02-20	Maine	Other	"$2,805,776"
2022-02-27	Maine	Other	"$2,551,192"
2022-03-06	Maine	Other	"$2,580,699"
2022-03-13	Maine	Other	"$2,588,024"
2022-03-20	Maine	Other	"$2,569,815"
2022-03-27	Maine	Other	"$2,439,435"
2022-04-03	Maine	Other	"$2,388,177"
2022-04-10	Maine	Other	"$2,387,504"
2022-04-17	Maine	Other	"$2,842,800"
2022-04-24	Maine	Other	"$2,255,194"
2022-05-01	Maine	Other	"$2,506,057"
2022-05-08	Maine	Other	"$2,565,226"
2022-05-15	Maine	Other	"$2,850,728"
2022-05-22	Maine	Other	"$2,892,281"
2022-05-29	Maine	Other	"$2,703,780"
2022-06-05	Maine	Other	"$2,685,865"
2022-06-12	Maine	Other	"$2,750,490"
2022-06-19	Maine	Other	"$2,989,733"
2022-06-26	Maine	Other	"$2,775,706"
2022-07-03	Maine	Other	"$3,059,038"
2022-07-10	Maine	Other	"$2,916,325"
2022-07-17	Maine	Other	"$3,049,590"
2022-07-24	Maine	Other	"$2,831,051"
2022-07-31	Maine	Other	"$2,793,359"
2022-08-07	Maine	Other	"$2,788,108"
2022-08-14	Maine	Other	"$2,969,115"
2022-08-21	Maine	Other	"$2,985,171"
2022-08-28	Maine	Other	"$2,707,138"
2022-09-04	Maine	Other	"$2,753,293"
2022-09-11	Maine	Other	"$2,757,246"
2022-09-18	Maine	Other	"$2,942,683"
2022-09-25	Maine	Other	"$2,717,228"
2022-10-02	Maine	Other	"$2,597,799"
2022-10-09	Maine	Other	"$2,643,855"
2022-10-16	Maine	Other	"$2,833,401"
2022-10-23	Maine	Other	"$2,815,311"
2022-10-30	Maine	Other	"$2,647,568"
2022-11-06	Maine	Other	"$2,552,280"
2022-11-13	Maine	Other	"$2,765,903"
2022-11-20	Maine	Other	"$2,968,087"
2022-11-27	Maine	Other	"$2,844,789"
2022-12-04	Maine	Other	"$2,508,388"
2022-12-11	Maine	Other	"$2,715,539"
2022-12-18	Maine	Other	"$3,245,437"
2022-12-25	Maine	Other	"$3,723,112"
2022-01-02	Maryland	Other	"$13,664,181"
2022-01-09	Maryland	Other	"$14,091,041"
2022-01-16	Maryland	Other	"$15,540,148"
2022-01-23	Maryland	Other	"$13,928,301"
2022-01-30	Maryland	Other	"$13,243,976"
2022-02-06	Maryland	Other	"$12,193,751"
2022-02-13	Maryland	Other	"$13,988,177"
2022-02-20	Maryland	Other	"$13,593,203"
2022-02-27	Maryland	Other	"$12,919,083"
2022-03-06	Maryland	Other	"$12,330,057"
2022-03-13	Maryland	Other	"$13,248,183"
2022-03-20	Maryland	Other	"$12,864,581"
2022-03-27	Maryland	Other	"$12,992,277"
2022-04-03	Maryland	Other	"$11,968,469"
2022-04-10	Maryland	Other	"$12,462,176"
2022-04-17	Maryland	Other	"$13,296,204"
2022-04-24	Maryland	Other	"$12,457,804"
2022-05-01	Maryland	Other	"$12,044,363"
2022-05-08	Maryland	Other	"$12,400,751"
2022-05-15	Maryland	Other	"$13,753,795"
2022-05-22	Maryland	Other	"$13,705,851"
2022-05-29	Maryland	Other	"$13,120,010"
2022-06-05	Maryland	Other	"$12,668,474"
2022-06-12	Maryland	Other	"$12,734,524"
2022-06-19	Maryland	Other	"$13,155,276"
2022-06-26	Maryland	Other	"$12,868,404"
2022-07-03	Maryland	Other	"$13,029,198"
2022-07-10	Maryland	Other	"$13,283,034"
2022-07-17	Maryland	Other	"$12,782,621"
2022-07-24	Maryland	Other	"$12,983,567"
2022-07-31	Maryland	Other	"$12,197,097"
2022-08-07	Maryland	Other	"$12,214,066"
2022-08-14	Maryland	Other	"$13,109,831"
2022-08-21	Maryland	Other	"$13,372,593"
2022-08-28	Maryland	Other	"$13,092,223"
